,user_id,post_created,followers,friends,statuses,label,cleaned_text,emotion,emotion_encoded
39,14724376,2016-02-24 16:23:34+00:00,350,207,22207,1,wait im 5 minute downtown today made lunch plan,joy,1
40,14724376,2016-02-24 16:24:49+00:00,350,207,22207,1,take hint people,joy,1
41,14724376,2016-02-24 16:48:48+00:00,350,207,22207,1,guess ill go lunch boyfriend,joy,1
42,14724376,2016-02-24 16:49:26+00:00,350,207,22207,1,wsyonair switched weather network,joy,1
43,14724376,2016-02-24 16:49:50+00:00,350,207,22207,1,wsyonair environment canada made ruin many shoe,sadness,0
44,14724376,2016-02-24 16:50:44+00:00,350,207,22207,1,menavem one texted back,joy,1
45,14724376,2016-02-24 17:01:24+00:00,350,207,22207,1,lunch cancelled shoe wet yay fun,sadness,0
46,14724376,2016-02-24 18:06:02+00:00,350,207,22207,1,wait roscopcoletrain,joy,1
47,14724376,2016-02-24 18:07:58+00:00,350,207,22207,1,roscopcoletrain little round middle,joy,1
48,14724376,2016-02-24 18:10:09+00:00,350,207,22207,1,patient family double take desk like isnt regular schedule nope throw everything muahaha,joy,1
49,14724376,2016-02-24 18:11:26+00:00,350,207,22207,1,fact know schedule might sign need vacation,joy,1
50,14724376,2016-02-24 21:37:25+00:00,350,207,22207,1,er vending machine ate money clearly day,joy,1
51,14724376,2016-02-25 20:42:46+00:00,350,207,22207,1,elevator eye today large winter coat nothing,joy,1
52,14724376,2016-02-25 20:42:46+00:00,350,207,22207,1,elevator eye today large winter coat nothing,joy,1
53,14724376,2016-02-25 21:16:39+00:00,350,207,22207,1,little old lady occupied bed next desk 3 month transferred anyone need ill weeping corner,sadness,0
54,14724376,2016-02-25 23:24:09+00:00,350,207,22207,1,rt roscopcoletrain waiting bedtime like,joy,1
55,14724376,2016-02-26 16:34:31+00:00,350,207,22207,1,friend understand youre running late bum day amp havent showered best friend like lol,joy,1
56,14724376,2016-02-26 17:05:57+00:00,350,207,22207,1,need wash sheet cat look comfy,joy,1
57,14724376,2016-02-26 17:07:11+00:00,350,207,22207,1,feel bad ejecting furniture shes finally stopped peeing sleep,sadness,0
58,14724376,2016-02-26 17:08:23+00:00,350,207,22207,1,also guilty conscience one forcefeed pill twice day stop peeing sleep,sadness,0
59,14724376,2016-02-26 18:48:53+00:00,350,207,22207,1,jennaaclb add bunch stuff isnt coffee sugar milk whipped cream chocolate sprinkle,joy,1
60,14724376,2016-02-27 18:43:50+00:00,350,207,22207,1,bf redecorating,joy,1
61,14724376,2016-02-28 02:08:50+00:00,350,207,22207,1,thesilentg,joy,1
62,14724376,2016-02-28 18:24:24+00:00,350,207,22207,1,rt thelindsayellis guy could living twilight leo want oscar let post favorite leo moment,joy,1
63,14724376,2016-02-28 18:26:12+00:00,350,207,22207,1,please dont end,joy,1
64,14724376,2016-02-28 23:57:34+00:00,350,207,22207,1,rt snape responsible,joy,1
65,14724376,2016-02-29 00:07:57+00:00,350,207,22207,1,nice know everything completely pointless nobody care yay adventuresindepression guesswhoishavingabadday,sadness,0
66,14724376,2016-02-29 03:23:54+00:00,350,207,22207,1,bf oscar dumb amp leonardo dicaprio meme dumb bf hope give best male lead chick fury road,joy,1
67,14724376,2016-02-29 03:26:12+00:00,350,207,22207,1,rt mindykaling thanks oliviawilde chrisrocks daughter theoscars,joy,1
68,14724376,2016-02-29 04:47:32+00:00,350,207,22207,1,threehares thesilentg nevaaaaah meme must go,joy,1
69,14724376,2016-02-29 04:48:48+00:00,350,207,22207,1,gon na go bed ive committed oscar,sadness,0
70,14724376,2016-02-29 04:59:13+00:00,350,207,22207,1,end era oscar,joy,1
71,14724376,2016-02-29 05:07:31+00:00,350,207,22207,1,pffffff like sleep,joy,1
72,14724376,2016-02-29 11:28:37+00:00,350,207,22207,1,rt threehares 2071 biopic leo get snubbed oscar curse reborn awoken long slumber,sadness,0
73,14724376,2016-02-29 18:24:09+00:00,350,207,22207,1,guy nice today winter,joy,1
74,14724376,2016-02-29 18:27:30+00:00,350,207,22207,1,prop shubenacadie sam death winter,sadness,0
75,14724376,2016-02-29 18:33:21+00:00,350,207,22207,1,hfxginger ballyhewe shubenacadiesam hush ye woman,joy,1
76,14724376,2016-02-29 18:44:06+00:00,350,207,22207,1,dying,sadness,0
77,14724376,2016-02-29 20:21:14+00:00,350,207,22207,1,haha woops didnt realize leap day bus driver let march pas yay,joy,1
78,14724376,2016-02-29 20:23:48+00:00,350,207,22207,1,bubblegumrain least hour birthday youd like seven,joy,1
79,14724376,2016-02-29 20:32:23+00:00,350,207,22207,1,mostfavourited recent tweet reblogging poop joke dont know furious delighted,joy,1
80,14724376,2016-02-29 22:37:31+00:00,350,207,22207,1,rt snape leo slytherin,joy,1
81,14724376,2016-02-29 23:43:29+00:00,350,207,22207,1,trying sell furniture kijiji proving frustrating experience,sadness,0
82,14724376,2016-02-29 23:45:37+00:00,350,207,22207,1,posted halifax listing google decided auto correctmy address ontario,joy,1
83,14724376,2016-03-01 00:11:36+00:00,350,207,22207,1,ok fruitflavoured lindor truffle gross lindt already nailed dont need improve perfection,joy,1
84,14724376,2016-03-01 00:57:03+00:00,350,207,22207,1,would love work sent take video dog,joy,1
85,14724376,2016-03-01 04:26:47+00:00,350,207,22207,1,bf bane voice wondering would break first face new backstreet boy album,joy,1
86,14724376,2016-03-01 04:42:35+00:00,350,207,22207,1,face acne strong apartment week,joy,1
87,14724376,2016-03-01 18:51:32+00:00,350,207,22207,1,free apartment dog octopus would move tomorrow,joy,1
88,14724376,2016-03-01 19:00:07+00:00,350,207,22207,1,whoever said there thing stupid question clearly never tried sell something kijiji,sadness,0
89,14724376,2016-03-01 20:23:35+00:00,350,207,22207,1,bf got harvest moon game christmas dangerously addictive,joy,1
90,14724376,2016-03-01 20:24:50+00:00,350,207,22207,1,named sheep floof baby chick boop,anger,3
91,14724376,2016-03-01 21:53:21+00:00,350,207,22207,1,rt realhamonwry refusing go gym count resistance training right,anger,3
92,14724376,2016-03-01 21:54:27+00:00,350,207,22207,1,friend suggested brunch amp deadpool next girly date people,love,2
93,14724376,2016-03-01 21:55:22+00:00,350,207,22207,1,think overwhelmed one person brunch restaurant option take brunch seriously,fear,4
94,14724376,2016-03-01 23:17:08+00:00,350,207,22207,1,never thought hardass one nurse always asks highlighter he allowed take desk,joy,1
95,14724376,2016-03-01 23:17:55+00:00,350,207,22207,1,finally done people afraid aspirationalbitch,fear,4
96,14724376,2016-03-01 23:18:54+00:00,350,207,22207,1,record nobody take green blue highlighter mine important clerk stuff,joy,1
97,14724376,2016-03-02 00:36:11+00:00,350,207,22207,1,hfxginger cardio make brave,joy,1
98,14724376,2016-03-02 00:43:53+00:00,350,207,22207,1,mention something work amp get indignant bf understanding like didnt google 5 minute ago,anger,3
99,14724376,2016-03-02 00:45:56+00:00,350,207,22207,1,omg patient came flail chest bf huh wikipedia say potentially lifethreatening injury joshua,joy,1
100,14724376,2016-03-02 00:56:09+00:00,350,207,22207,1,gpsforthebrain little red cookbook,joy,1
101,14724376,2016-03-02 13:29:18+00:00,350,207,22207,1,hfxginger feel freer without sock,joy,1
102,14724376,2016-03-02 13:44:23+00:00,350,207,22207,1,hfxginger ive become strangely accustomed cold foot got warm bed last night felt weird,fear,4
103,14724376,2016-03-02 13:46:40+00:00,350,207,22207,1,adorable pet name significant fart face jackass helen,joy,1
104,14724376,2016-03-02 13:50:02+00:00,350,207,22207,1,parent friend husband used employ jackass asked replied heehaw heehaw heehalways call,anger,3
105,14724376,2016-03-02 15:11:04+00:00,350,207,22207,1,noiles new beginning love,love,2
106,14724376,2016-03-02 20:20:42+00:00,350,207,22207,1,anyone else remember guy spiky haircentre part combination 90 horrible nightmare,sadness,0
107,14724376,2016-03-02 20:49:32+00:00,350,207,22207,1,didnt really think adult mom went careful dont get pregnant somebody better slip soon,joy,1
108,14724376,2016-03-02 22:55:51+00:00,350,207,22207,1,opine morena baccarin badass deadpool real life shes tiny amp floofy amp cute also smell nice,joy,1
109,14724376,2016-03-02 22:58:27+00:00,350,207,22207,1,met halcon one year amp im pretty sure could fit pocket,joy,1
110,14724376,2016-03-02 23:11:36+00:00,350,207,22207,1,menavem shes probably got wicked stiletto,joy,1
111,14724376,2016-03-02 23:12:45+00:00,350,207,22207,1,wish wore heel could super gigantic like able feel toe,joy,1
112,14724376,2016-03-03 01:06:36+00:00,350,207,22207,1,hospital work best shutdown unwanted flirting spend day poop butt gore sexy,joy,1
113,14724376,2016-03-03 01:08:28+00:00,350,207,22207,1,add sparklingly awkward personality mix voila creeper,joy,1
114,14724376,2016-03-03 01:09:02+00:00,350,207,22207,1,earth get boyfriend anyway,joy,1
115,14724376,2016-03-03 01:11:46+00:00,350,207,22207,1,paulwesson cant help im awkward,sadness,0
116,14724376,2016-03-03 01:15:27+00:00,350,207,22207,1,paulwesson cant tell ur real mum,joy,1
117,14724376,2016-03-03 02:04:42+00:00,350,207,22207,1,hfxginger theyre wood oof think sphincter retracted within,fear,4
118,14724376,2016-03-03 04:55:43+00:00,350,207,22207,1,noiles heff87 wish hung onto mine p tweet came lunch sackville amp mom excited two,joy,1
119,14724376,2016-03-03 19:15:43+00:00,350,207,22207,1,paulwesson might also 15 year old girl cause sound like 9th grade,joy,1
120,14724376,2016-03-03 19:17:59+00:00,350,207,22207,1,andrewctenor dont know best popular party threehares amp mrscrysnich attest,joy,1
121,14724376,2016-03-03 19:25:23+00:00,350,207,22207,1,body playing game called headache migraine hungry far losing,sadness,0
122,14724376,2016-03-03 19:27:33+00:00,350,207,22207,1,calling sick work dont wan na risk losing cooky bus turn migraine,sadness,0
123,14724376,2016-03-03 19:31:40+00:00,350,207,22207,1,roscopcoletrain tib chocolate croissant today dont wan na lose either thanks,joy,1
124,14724376,2016-03-03 20:53:54+00:00,350,207,22207,1,rt emmycic movie targeted woman like pandering ignores entire world designed male medium consumption,joy,1
125,14724376,2016-03-04 13:39:14+00:00,350,207,22207,1,im tired slept till 9 still cant get together,sadness,0
126,14724376,2016-03-04 14:54:33+00:00,350,207,22207,1,bf amp devised solution people complaining ghostbusters reboot wont good original stay home amp watch original,joy,1
127,14724376,2016-03-04 14:55:06+00:00,350,207,22207,1,meanwhile rest u go enjoy lady brain,joy,1
128,14724376,2016-03-04 15:00:45+00:00,350,207,22207,1,part ghostbusters trailer made iffty pause laughter wise cracking black stereotype think still look fun,joy,1
129,14724376,2016-03-04 15:02:29+00:00,350,207,22207,1,like rest internet also biggest lady boner kate mckinnon want bff amp borrow set wardrobe,joy,1
130,14724376,2016-03-04 15:06:57+00:00,350,207,22207,1,fun fact thing bad also enjoyable,joy,1
131,14724376,2016-03-04 15:50:31+00:00,350,207,22207,1,seriously try white clothes spray tan,joy,1
132,14724376,2016-03-04 16:11:53+00:00,350,207,22207,1,looking work sweater ended damn hell,joy,1
133,14724376,2016-03-04 16:14:08+00:00,350,207,22207,1,slit go way armpit defeat purpose sweater called drafty muffintop enhancer,joy,1
134,14724376,2016-03-04 16:20:54+00:00,350,207,22207,1,send top back hell,joy,1
135,14724376,2016-03-04 16:30:38+00:00,350,207,22207,1,made mission buy colour today succeeded,joy,1
136,14724376,2016-03-04 16:34:39+00:00,350,207,22207,1,sorry summer goth clothes still love,sadness,0
137,14724376,2016-03-04 16:39:53+00:00,350,207,22207,1,6matguy6 canada wanting employ people,joy,1
138,14724376,2016-03-04 17:28:56+00:00,350,207,22207,1,threehares got ta air muffin top,joy,1
139,14724376,2016-03-04 17:29:46+00:00,350,207,22207,1,bought much pretty,joy,1
140,14724376,2016-03-04 17:30:26+00:00,350,207,22207,1,restock toner dry shampoo lush always pricey sooooooo worth,joy,1
141,14724376,2016-03-04 17:32:54+00:00,350,207,22207,1,lush people dont upsell much anymore buy good stuff buahaha,joy,1
142,14724376,2016-03-04 17:35:38+00:00,350,207,22207,1,threehares threehares may sweater want poncho cant commit thanks nickcalder clearing,joy,1
143,14724376,2016-03-04 17:36:16+00:00,350,207,22207,1,threehares also texted something important dog,joy,1
144,14724376,2016-03-04 20:17:14+00:00,350,207,22207,1,bought cutest elephant print top amp put home amp think might dress tallgirlproblems,joy,1
145,14724376,2016-03-04 20:39:03+00:00,350,207,22207,1,flashback went clubbing 21st birthday amp saw girl wearing top dress,joy,1
146,14724376,2016-03-04 23:14:15+00:00,350,207,22207,1,venerableladyj would also accept drag queen dressed eva gabor snatchgame,joy,1
147,14724376,2016-03-04 23:27:10+00:00,350,207,22207,1,venerableladyj hey rupaul listening,joy,1
148,14724376,2016-03-05 11:48:53+00:00,350,207,22207,1,snow boot giant crack sole guess who fun commute today,joy,1
149,14724376,2016-03-05 13:50:31+00:00,350,207,22207,1,rt andrewctenor thats starting look like spring,joy,1
150,14724376,2016-03-05 13:52:20+00:00,350,207,22207,1,working hospital floor havent worked age like coming home,joy,1
151,14724376,2016-03-05 15:53:00+00:00,350,207,22207,1,bubblegumrain yes pls,joy,1
152,14724376,2016-03-05 17:46:09+00:00,350,207,22207,1,want lunch snoooooo,joy,1
153,14724376,2016-03-05 21:25:00+00:00,350,207,22207,1,rt drsciencecat relationship goal,joy,1
154,14724376,2016-03-05 23:47:54+00:00,350,207,22207,1,holliloki sciencealert boy wish way could control mosquitoborne virus kill bat,joy,1
155,14724376,2016-03-05 23:54:25+00:00,350,207,22207,1,decided stop cat med stressed get lot personality bf get ability cope,joy,1
156,14724376,2016-03-05 23:58:32+00:00,350,207,22207,1,back loveable albeit slightly leaky fur baby miss hissing spitting wild animal,love,2
157,14724376,2016-03-06 16:08:41+00:00,350,207,22207,1,pissed seems new default maybe inner bitch finally developed maybe people fucking suck,anger,3
158,14724376,2016-03-06 20:28:43+00:00,350,207,22207,1,place really excited burlap,joy,1
159,14724376,2016-03-07 01:32:49+00:00,350,207,22207,1,true romance boyfriend trying halfheartedly give atomic wedgie,joy,1
160,14724376,2016-03-07 01:34:16+00:00,350,207,22207,1,paulwesson two one free drink kinda bar,joy,1
161,14724376,2016-03-07 01:35:27+00:00,350,207,22207,1,menavem woopsehdaiseh think saw guy ama reddit,joy,1
162,14724376,2016-03-07 01:38:40+00:00,350,207,22207,1,annetheriault relieved one,joy,1
163,14724376,2016-03-07 01:56:13+00:00,350,207,22207,1,secret life pet look like would better didnt plot,joy,1
164,14724376,2016-03-07 01:59:02+00:00,350,207,22207,1,would pay see movie thats literally 2 hour thing pet home really write hollywood,joy,1
165,14724376,2016-03-07 11:24:35+00:00,350,207,22207,1,even 8am ive already coffee made bird friend good day,joy,1
166,14724376,2016-03-07 14:44:53+00:00,350,207,22207,1,scared accidentally knocking roll tape anyone wondering tough,fear,4
167,14724376,2016-03-07 14:45:31+00:00,350,207,22207,1,rt slavojtweezek today 1872 born piet mondrian painted irreproducible work genius baked yummy treat,joy,1
168,14724376,2016-03-07 14:48:56+00:00,350,207,22207,1,tried make mondrian composition red yellow blue lego amp family laughed suffer name art,anger,3
169,14724376,2016-03-07 19:20:36+00:00,350,207,22207,1,little girl stroller bus amazing devious cackle already ready take world,joy,1
170,14724376,2016-03-07 23:24:18+00:00,350,207,22207,1,bfs work partnering toy company trying convince team hasbro amp hire write new jem amp hologram show,joy,1
171,14724376,2016-03-07 23:25:06+00:00,350,207,22207,1,literally six season movie nothing theme song loop know people want,joy,1
172,14724376,2016-03-07 23:27:57+00:00,350,207,22207,1,thesilentg nope already plan one,joy,1
173,14724376,2016-03-07 23:30:21+00:00,350,207,22207,1,thesilentg fine maybe let direct something,joy,1
174,14724376,2016-03-07 23:33:46+00:00,350,207,22207,1,successful transition tv movie passion project avengersspidermandeadpool movie magnum opus,joy,1
175,14724376,2016-03-07 23:34:20+00:00,350,207,22207,1,thesilentg fine villain get neck beard metal fedora,joy,1
176,14724376,2016-03-07 23:36:37+00:00,350,207,22207,1,thesilentg like shitty vespa,sadness,0
177,14724376,2016-03-07 23:38:41+00:00,350,207,22207,1,thesilentg better shitty car trying look like douchey expensive muscle car like honda civic spoiler,sadness,0
178,14724376,2016-03-07 23:39:36+00:00,350,207,22207,1,thesilentg sunfire bigass spoiler aw yeh,joy,1
179,14724376,2016-03-07 23:41:40+00:00,350,207,22207,1,thesilentg thats good could go metaroute make pinto something explodes slightest provocation,joy,1
180,14724376,2016-03-07 23:42:17+00:00,350,207,22207,1,thesilentg omg brand feminist reboot transformer like ghostbusters genius,joy,1
181,14724376,2016-03-07 23:47:12+00:00,350,207,22207,1,team thesilentg release feminist reboot transformer,joy,1
182,14724376,2016-03-07 23:48:12+00:00,350,207,22207,1,thesilentg like tacky roof mural idea like ed hardy flatbrim hat car,joy,1
183,14724376,2016-03-07 23:49:58+00:00,350,207,22207,1,thesilentg incorporate design also chinstrap perfect name,joy,1
184,14724376,2016-03-07 23:52:12+00:00,350,207,22207,1,win oscar including leo weeps gracefully,joy,1
185,14724376,2016-03-07 23:53:05+00:00,350,207,22207,1,thesilentg hashtag course,joy,1
186,14724376,2016-03-07 23:55:16+00:00,350,207,22207,1,thesilentg rub declaring king world acceptance speech feed statue bear,joy,1
187,14724376,2016-03-08 03:19:22+00:00,350,207,22207,1,every time need leave house sleep anything cat decides time sook,joy,1
188,14724376,2016-03-08 03:21:04+00:00,350,207,22207,1,cat one top 3 master manipulator guilt right behind mom catholic,joy,1
189,14724376,2016-03-08 13:11:22+00:00,350,207,22207,1,sackvegas wanted cracker topping id buy cheese plate,joy,1
190,14724376,2016-03-08 13:15:48+00:00,350,207,22207,1,bf work sort contest woman pitch show feminist transformer bf employee,joy,1
191,14724376,2016-03-08 13:16:48+00:00,350,207,22207,1,quick get hired make feminist transformer reality fucking gold,joy,1
192,14724376,2016-03-08 13:18:15+00:00,350,207,22207,1,bairdal81 thesilentg must never come pas entire world would die shame,sadness,0
193,14724376,2016-03-08 13:20:42+00:00,350,207,22207,1,thesilentg get mindykaling board optimus prime,joy,1
194,14724376,2016-03-08 17:12:56+00:00,350,207,22207,1,thesilentg really think need optimus prime make big splash robot conforming gender binary,joy,1
195,14724376,2016-03-08 19:15:53+00:00,350,207,22207,1,wear top im expecting litter burrito baby,joy,1
196,14724376,2016-03-08 19:17:19+00:00,350,207,22207,1,wore spanx offset bloat bulge didnt work im bulgy uncomfortable,fear,4
197,14724376,2016-03-08 19:55:10+00:00,350,207,22207,1,took spanx bathroom crammed purse free last,sadness,0
198,14724376,2016-03-08 20:36:27+00:00,350,207,22207,1,damnit pick john cleese book didnt want spend money,joy,1
199,14724376,2016-03-08 20:36:27+00:00,350,207,22207,1,damnit pick john cleese book didnt want spend money,joy,1
200,14724376,2016-03-08 23:39:57+00:00,350,207,22207,1,need feminism every time tell someone im feminist reply ew dont believe feminism aggressive,anger,3
201,14724376,2016-03-08 23:40:20+00:00,350,207,22207,1,literally every time,anger,3
202,14724376,2016-03-08 23:43:46+00:00,350,207,22207,1,understand importance discussion 100th time would really like show aggressive feminist opinion,anger,3
203,14724376,2016-03-09 17:07:58+00:00,350,207,22207,1,really good talk mom relationship anxiety trust shes best,joy,1
204,14724376,2016-03-09 17:13:31+00:00,350,207,22207,1,talked lot lovingaccepting people flaw hard entrust someone theyre judging part,love,2
205,14724376,2016-03-09 17:16:02+00:00,350,207,22207,1,blew mind finally put word thing ive felt year amp made realize im one,joy,1
206,14724376,2016-03-09 17:18:42+00:00,350,207,22207,1,enough introspection time coffee,joy,1
207,14724376,2016-03-09 20:26:51+00:00,350,207,22207,1,work available come early today working 3 12 hour shift since saturday,joy,1
208,14724376,2016-03-09 20:28:30+00:00,350,207,22207,1,care team staff way reg wtf literal superheroes amp lightweight,joy,1
209,14724376,2016-03-09 20:28:59+00:00,350,207,22207,1,pm kicked hard apparently wasnt exhausted enough,sadness,0
210,14724376,2016-03-09 22:50:44+00:00,350,207,22207,1,hfxginger hey mine shark week sister,joy,1
211,14724376,2016-03-09 22:54:49+00:00,350,207,22207,1,bf lunch mom great good talk relationship bf uhoh trouble shh nobody tell,joy,1
212,14724376,2016-03-10 00:54:46+00:00,350,207,22207,1,rt jmckenty canada fear photo prime minister panda could worsen american refugee crisis new yorker,sadness,0
213,14724376,2016-03-10 03:06:34+00:00,350,207,22207,1,last 24 hour ive entire pizza giant burger fry chinese menstrual craving gon na make fat broke,sadness,0
214,14724376,2016-03-10 03:07:34+00:00,350,207,22207,1,forced eat half chinese food make go 15 minute later im starving,sadness,0
215,14724376,2016-03-10 03:09:44+00:00,350,207,22207,1,bad im really impressed still eat whole pizza like sixteen,surprise,5
216,14724376,2016-03-10 03:49:04+00:00,350,207,22207,1,thesilentg wish kind restraint,joy,1
217,14724376,2016-03-10 04:15:36+00:00,350,207,22207,1,one awake besides cat 1130pm fun little pawsteps creep dark like,joy,1
218,14724376,2016-03-10 11:53:39+00:00,350,207,22207,1,rt meakoopa manic pixie dream prime minister,joy,1
219,14724376,2016-03-10 15:59:02+00:00,350,207,22207,1,floof plop lap start purring amp give indignant look like arent noticing cat,anger,3
220,14724376,2016-03-10 20:37:46+00:00,350,207,22207,1,idea going brain today cant seem get track nerve turnt 11,joy,1
221,14724376,2016-03-10 20:40:37+00:00,350,207,22207,1,saw screaming toddler thought screaming public wtf wrong,anger,3
222,14724376,2016-03-10 22:43:51+00:00,350,207,22207,1,bubblegumrain dont know ever tantrum child gosh one,sadness,0
223,14724376,2016-03-10 22:44:21+00:00,350,207,22207,1,lauriecburns let,joy,1
224,14724376,2016-03-10 22:44:45+00:00,350,207,22207,1,crosco33 rn,joy,1
225,14724376,2016-03-10 23:25:11+00:00,350,207,22207,1,fucked,anger,3
226,14724376,2016-03-10 23:29:48+00:00,350,207,22207,1,people get longer sentence drug mean hey least youre hurting,sadness,0
227,14724376,2016-03-10 23:33:14+00:00,350,207,22207,1,jenna fucking nail,anger,3
228,14724376,2016-03-10 23:55:26+00:00,350,207,22207,1,brb trying figure whats closest thing mace legally carry purse time,joy,1
229,14724376,2016-03-11 00:12:57+00:00,350,207,22207,1,andrewctenor come aerosol form could million dollar idea,joy,1
230,14724376,2016-03-11 00:52:55+00:00,350,207,22207,1,menavem excellent suggestion,joy,1
231,14724376,2016-03-11 03:14:56+00:00,350,207,22207,1,feriancek lol like yeah restrained girl raped hour he still ok guy notallrapists,fear,4
232,14724376,2016-03-11 03:22:31+00:00,350,207,22207,1,feriancek cant even get watched argument play many time,anger,3
233,14724376,2016-03-11 03:24:20+00:00,350,207,22207,1,feriancek im saying im qualified judge jury amp executioner opinion justice system failed victim,sadness,0
234,14724376,2016-03-11 03:32:35+00:00,350,207,22207,1,feriancek im upset best case scenario rape survivor watch rapist walk mostly free hey fuck right,sadness,0
235,14724376,2016-03-11 03:38:38+00:00,350,207,22207,1,dumb tweet made mad im even madder getting mad dumb tweet think im rageinduced aneurysm,anger,3
236,14724376,2016-03-11 03:54:15+00:00,350,207,22207,1,thesilentg didnt mention earlier great im ashamed didnt great,sadness,0
237,14724376,2016-03-11 17:32:11+00:00,350,207,22207,1,hfxginger exactly said someone kindly explained showed remorse amp took punishment he monster,joy,1
238,14724376,2016-03-11 18:55:20+00:00,350,207,22207,1,jesus already 3 long grocery store,joy,1
239,14724376,2016-03-11 19:00:33+00:00,350,207,22207,1,got ta run home get dinosaur onesie pajama party niiiight,joy,1
